id	title	description	link	image_link	availability	price	condition	brand	mpn	identifier_exists	google_product_category	product_type	shipping	shipping_label
WBT-6203N2	Workbenches — Professional Workbench — Drawers WBT-6203N2 — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N2 — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n2/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N2.jpg	in_stock	3651.15 MYR	new	Tanko	WBT-6203N2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203N3	Workbenches — Professional Workbench — Drawers WBT-6203N3 — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N3 — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n3/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N3.jpg	in_stock	3892.15 MYR	new	Tanko	WBT-6203N3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203N4A	Workbenches — Professional Workbench — Drawers WBT-6203N4A — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N4A — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n4a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N4A.jpg	in_stock	3868 MYR	new	Tanko	WBT-6203N4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203N5A	Workbenches — Professional Workbench — Drawers WBT-6203N5A — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N5A — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n5a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N5A.jpg	in_stock	4107 MYR	new	Tanko	WBT-6203N5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203N6A	Workbenches — Professional Workbench — Drawers WBT-6203N6A — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N6A — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n6a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N6A.jpg	in_stock	4371 MYR	new	Tanko	WBT-6203N6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203N7A	Workbenches — Professional Workbench — Drawers WBT-6203N7A — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N7A — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n7a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N7A.jpg	in_stock	4748 MYR	new	Tanko	WBT-6203N7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W	Workbenches — Professional Workbench — Drawers WBT-6203W — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Load capacity: 50kg / drawer. Material: Wood top (W). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W.jpg	in_stock	2711.25 MYR	new	Tanko	WBT-6203W	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W2	Workbenches — Professional Workbench — Drawers WBT-6203W2 — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W2 — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w2/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W2.jpg	in_stock	3265.55 MYR	new	Tanko	WBT-6203W2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W3	Workbenches — Professional Workbench — Drawers WBT-6203W3 — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W3 — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w3/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W3.jpg	in_stock	3506.55 MYR	new	Tanko	WBT-6203W3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W4A	Workbenches — Professional Workbench — Drawers WBT-6203W4A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W4A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w4a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W4A.jpg	in_stock	3488 MYR	new	Tanko	WBT-6203W4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W5A	Workbenches — Professional Workbench — Drawers WBT-6203W5A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W5A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w5a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W5A.jpg	in_stock	3726 MYR	new	Tanko	WBT-6203W5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W6A	Workbenches — Professional Workbench — Drawers WBT-6203W6A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W6A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w6a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W6A.jpg	in_stock	3991 MYR	new	Tanko	WBT-6203W6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203W7A	Workbenches — Professional Workbench — Drawers WBT-6203W7A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203W7A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203w7a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203W7A.jpg	in_stock	4368 MYR	new	Tanko	WBT-6203W7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WD-48P	Workbenches — Steel Top Workbench — Standard WD-48P — Steel, W1224xD775xH810mm	Workbenches — Steel Top Workbench — Standard WD-48P — Steel, W1224xD775xH810mm. Dimensions: W1224xD775xH810mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wd-48/wd-48p/	https://www.storagesystem.com.my/feed-img/asset3__WD-48P.jpg	in_stock	1783.40 MYR	new	Tanko	WD-48P	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WD-48P3	Workbenches — Steel Top Workbench — Standard WD-48P3 — Steel, W1224xD775xH810mm	Workbenches — Steel Top Workbench — Standard WD-48P3 — Steel, W1224xD775xH810mm. Dimensions: W1224xD775xH810mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wd-48/wd-48p3/	https://www.storagesystem.com.my/feed-img/asset3__WD-48P3.jpg	in_stock	2349.75 MYR	new	Tanko	WD-48P3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WD-48P6A	Workbenches — Steel Top Workbench — Standard WD-48P6A — Steel, W1224xD775xH810mm	Workbenches — Steel Top Workbench — Standard WD-48P6A — Steel, W1224xD775xH810mm. Dimensions: W1224xD775xH810mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wd-48/wd-48p6a/	https://www.storagesystem.com.my/feed-img/asset3__WD-48P6A.jpg	in_stock	2810 MYR	new	Tanko	WD-48P6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WD-48P9A	Workbenches — Steel Top Workbench — Standard WD-48P9A — Steel, W1224xD775xH810mm	Workbenches — Steel Top Workbench — Standard WD-48P9A — Steel, W1224xD775xH810mm. Dimensions: W1224xD775xH810mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wd-48/wd-48p9a/	https://www.storagesystem.com.my/feed-img/asset3__WD-48P9A.jpg	in_stock	3005 MYR	new	Tanko	WD-48P9A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WD-48Q	Workbenches — Steel Top Workbench — Standard WD-48Q — Steel, W1224xD775xH810mm	Workbenches — Steel Top Workbench — Standard WD-48Q — Steel, W1224xD775xH810mm. Dimensions: W1224xD775xH810mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wd-48/wd-48q/	https://www.storagesystem.com.my/feed-img/asset3__WD-48Q.jpg	in_stock	1674.95 MYR	new	Tanko	WD-48Q	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WD-48Q3	Workbenches — Steel Top Workbench — Standard WD-48Q3 — Steel, W1224xD775xH810mm	Workbenches — Steel Top Workbench — Standard WD-48Q3 — Steel, W1224xD775xH810mm. Dimensions: W1224xD775xH810mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wd-48/wd-48q3/	https://www.storagesystem.com.my/feed-img/asset3__WD-48Q3.jpg	in_stock	2253.35 MYR	new	Tanko	WD-48Q3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
